TIME,H_SIN,H_COS,DOY_SIN,DOY_COS,TEMP,HUMI,CLOU,WISP,WIDE_SIN,WIDE_COS,SUN_ELEV_CLIP,COS_ZEN,IRRADIANCE,EST_IRRADIANCE,IRRADIANCE_PROXY,IRRADIANCE_X_CAPA,CAPA,SEASONAL_SOLAR_PATTERN,WEATHER_ADJUSTED_PATTERN,EXPECTED_GEN_PROXY,GEN_LAG_2,PREDICTION,ACTUAL
2026-02-20 23:00:00,-0.25881904510252157,0.9659258262890681,0.7694148268839378,0.6387494220515272,4.99,69.0,0.0,3.02,0.4694715627858907,-0.882947592858927,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.002974496274859599,0.0038659201394728076,3.74366041506198,0.0,-0.000989422495423614,0.0
2026-02-21 00:00:00,0.0,1.0,0.7802958510707755,0.6254105729852463,4.69,70.0,0.0,3.08,0.5446390350150273,-0.8386705679454239,0.0,0.0,0.0,0.0,0.0,0.0,968.375,6.527045829228398e-05,8.364834722972752e-05,0.0810029682485874,0.0,-0.000989422495423614,0.0
2026-02-21 01:00:00,0.25881904510252074,0.9659258262890683,0.7802958510707755,0.6254105729852463,4.43,71.0,1.0,3.05,0.6427876096865395,-0.7660444431189779,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.00026176009674162934,0.00033210800162348673,0.32160508607214394,0.0,-0.000989422495423614,0.0
2026-02-21 02:00:00,0.49999999999999994,0.8660254037844387,0.7802958510707755,0.6254105729852463,4.18,73.0,1.0,3.09,0.6819983600624985,-0.7313537016191705,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.0009393669592345319,0.0011918213948799209,1.1541300432668433,0.0,-0.000989422495423614,0.0
2026-02-21 03:00:00,0.7071067811865476,0.7071067811865476,0.7802958510707755,0.6254105729852463,3.97,76.0,1.0,3.04,0.6560590289905073,-0.754709580222772,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.0030165614454015855,0.0038272609380780795,3.7062238109113603,0.0,-0.000989422495423614,0.0
2026-02-21 04:00:00,0.8660254037844386,0.5000000000000001,0.7802958510707755,0.6254105729852463,3.81,77.0,0.0,3.09,0.6560590289905073,-0.754709580222772,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.00866830390835008,0.011108996538242306,10.757674522720393,0.0,-0.000989422495423614,0.0
2026-02-21 05:00:00,0.9659258262890683,0.25881904510252074,0.7802958510707755,0.6254105729852463,3.71,78.0,0.0,3.28,0.7193398003386511,-0.6946583704589974,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.02228954174594364,0.028565500784550377,27.66211682223897,0.0,-0.0019282634107199812,0.0
2026-02-21 06:00:00,1.0,6.123233995736766e-17,0.7802958510707755,0.6254105729852463,4.95,75.0,0.0,3.49,0.766044443118978,-0.6427876096865394,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.05128769817646547,0.06572852861653047,63.649863899032695,0.0,0.06571590808225039,0.0
2026-02-21 07:00:00,0.9659258262890683,-0.25881904510252063,0.7802958510707755,0.6254105729852463,4.66,76.0,0.0,3.46,0.8191520442889917,-0.5735764363510462,0.25881904510252074,0.25881904510252074,0.0,0.25881904510252074,0.25881904510252074,250.6338928011535,968.375,0.10560156001301717,0.1353352832366127,131.05530490425483,0.0,22.427524901308743,17.690000000000005
2026-02-21 08:00:00,0.8660254037844387,-0.4999999999999998,0.7802958510707755,0.6254105729852463,4.57,76.0,0.0,3.5,0.8090169943749475,-0.587785252292473,0.49999999999999994,0.49999999999999994,0.0,0.49999999999999994,0.49999999999999994,484.18749999999994,968.375,0.19456849396425804,0.24935220877729622,241.46644517471424,0.0,88.86440765122792,120.78
